80199c103c7460f1fd8ccc7c2c27fa0c, 还在折腾的老文案策划，希望每个作品都有不怕被熟人知道的底气 -                                    ,女,,本科, 常州棉之初服饰有限公司-                                -                                                                                                            ,-                                    文案策划 ,3年工作经验,苏州,,,,,,,,,,{:},{},{},{},{}
f5c333ec3e6bb2643b310db2541ad6e0, 具有很强的团队精神，有良好的组织和协调能力 -                                    ,男,,大专,,,2年工作经验,苏州,,,,,,,,,,{:},{},{},{},{}
ae343e074d27f27c8aadf1c87b62b516, 虽然退伍，仍不怕苦，爱学习，重视团队，热爱软件，工作负责 -                                    ,,,本科, 上海扬达信息技术有限公司-                                -                                                                                                            ,-                                    cocos2dx开发工程师 ,2年工作经验,昆山,,,,,,,,,,{:},{},{},{},{}
10026ccde9fca48f36e9ebff5bfcd41f, 爱工作，爱生活。 -                                    ,女,27岁,本科,,,4年工作经验,上海,-希望寻求到一份数据仓库与大数据技术相关的工作。-1.熟练运用Sql、Pl/sql语言、Oracle存储过程开发优化等。-2.熟练使用Shell脚本语言。-3.熟练运用Datastage工具。-4.熟练使用SSIS开发工具。-4.熟练运用OBIEE11g,BIPublisher,Heyprion SQR,Brio Query报表开发工具。 -5.具备较强的逻辑条理，亲和力和沟通能力。--,bi开发工程师,全职,上海,15k,25k,-------,,,{ 工作经历 :安硕信息技术有限公司,2013.10 , 2016.04,BI工程师,-银行总部项目（2013/10-2015/3）-项目一、RWA(风险加权资产)计算层维护项目（2015/4-2016/4）-使用技术：PL/SQL Datastage Shell -项目描述：数据仓库提供给RWA计算层相关接口数据，RWA计算层根据业务需求进行映射逻辑的新增和修改，推送给计算引擎相关接口表数据。-责任描述：-1.根据业务需求进行数据逻辑的新增、修改。-2.参与系统改造相应的测试。-3.配合业务人员进行相关数据的查询。-项目二、数据分析报表开发项目（2013/8-2015/3）-(oracle ，ms server，teradata，以及各类报表开发工具)-1.运用OBIEE、BIPublisher、Heyprion SQR、Brio Query开发各类的报表。-2.日常的报表运维工作(样式及数据)，也运用到perl脚本的逻辑修改。-3.参与系统改造影响评估。--;文思海辉上海分公司,2016.05 , 至今,ETL工程师,-银行信用卡中心-项目一：DPS数据处理项目（2016.5-2016.11）-使用技术：oracle 存储过程 shell datastage -项目描述：批量抽取总行卡核心系统ODS层数据，导DMP文件入Oracle库，Shell脚本批量调度，Oracle存储过程逻辑加工，DS导出数据供SAS和Bigdata组营销分析使用。-责任描述：-1.新老DPS系统改造，涉及调度系统的重新开发和逻辑变更-2.pl/sql存储过程以及表的分区和索引的优化-3.datastage批量导数据给sas和bigdata部门使用--项目二：hive入仓项目（2016.11-至今）-使用技术：ssis hive shell selserver mysql -项目描述：通过SSIS或JAR包抽取信用卡中心核心系统、本地系统和第三方系统的源数据，通过shell脚步调度jar包入hive，供各个业务部门使用。-责任描述：-1.新增系统以及新增表的开发测试部署-2.临时以及历史数据的抽取-3.入hive数据的追踪-4.生产数据问题及时处理---;},{苏州大学文正学院,本科 , 信息工程,2013年毕业;},{},{ETL PL/SQL DS SSIS SHELL,掌握;},{}
aadf51a2788ec891c0d62736cc532d13, 有梦想才会有前方！ -                                    ,男,24岁,本科, 苏州大学文正学院-                             -                                                                            ,-                                计算机科学与技术 ,应届毕业生,苏州,,,,,,,,,,{:},{},{},{},{}
3bb9625e14ef0f3f1cc87d66dd738514, 做好自己，才能影响世界！积极上进，有责任心，学习能力强。 -                                    ,男,24岁,本科, 福州乐群沃客信息科技有限公司-                            -                                                                            ,-                                ka主管 ,3年工作经验,上海,,,,,,,,,,{:},{},{},{},{}
d9de03129f26da2e3faa27deadceabe9, 物联网工程专业，能吃苦肯学习，新事物接受能力强，沟通能力强。 -                                    ,女,23岁,本科, 苏州大学应用技术学院-                                -                                                                                                            ,-                                    物联网工程 ,应届毕业生,苏州,-我毕业于苏州大学应用技术学院，专业是物联网工程，喜欢互联网公司的工作氛围，想要从事产品经理相关的工作。-      在校期间，担任班级班委，同时也在学生会任职。课余时间也有做过兼职，具有一定的组织协调能力，能够调动团队情绪。同时，我喜欢拍照、旅游，平时会用镜头记录部门或班级活动，也会为同学推荐好用的修图工具，通过微信公众号或其他平台发表一些自己的文字，记录生活！-       大三暑假兼职岗位是it方向的猎头助理，通过这份兼职工作了解到产品这个岗位，确定了自己的职业发展方向，大四开学利用课余时间自学了Axure、xmind等相关软件；寒假在新媒体公司做媒介实习生，主要负责协调各部门的工作沟通和对各种帐号进行的分析、筛选，锻炼了我的协调能力和沟通能力，同时，这份工作也让我有幸认识很多新媒体人，平时可以了解到互联网行业的最新时事，为和同事沟通创建了很好的条件，和同事相处的很好！-       大四开学在一家从事医疗行业的新兴互联网公司产品部实习，公司主要专注于互联网+医疗行业，在智能医疗上有很大的设想！我的日常工作主要是负责产品的需求收集、制定迭代计划、交付完整的原型图以及PRD；在这份工作中，我了解了一个产品从需求提出到产品上线的完整过程，将理论落实到实际工作中，我很喜欢在产品部的实习生活，希望自己也可以在产品岗位上继续发光发热。-       希望可以有机会能够到贵公司参加工作，期待您的回复！谢谢！--,产品助理、销售支持、数据分析,全职,苏州,2k,5k,-------,,,{ 实习经历  :WeMedia新媒体集团（南方总部）,2017.01 , 2017.02,媒介执行/销售助理,-1.负责公司销售部、客户部与运营部同事的工作对接与修改意见的沟通，建立良好的媒体关系；-2.负责对外部渠道资源进行分析，筛选优质资源，协助销售部同事工作。---;铨融（苏州）医药科技开发有限公司,2017.03 , 2017.07,需求工程师,-1.负责收集用户需求，对售前、售后等同事提出的需求进行整理分析；-2.协助产品经理制定产品迭代计划；-3.交付多中心产品及客户端产品的原型图、交互图，撰写版本迭代的需求文档并协助产品经理召开需求评审会；-4.负责产品说明书的编写；-5.协助销售部同事更好的了解产品优势，与研发部同事沟通需求细节要求等；-6.完成上级领导安排的其他事宜。---;},{苏州大学应用技术学院,本科 , 物联网工程,2017年毕业;},{研修生学分互换系统的设计与实现,功能需求分析与开发,2016.10 , 2016.12,-毕业设计课题，设计目标为实现学院赴台研修生学分互换工作的信息化管理。--;},{SQL SERVER,掌握;word 、excel办公软件,精通;axure、visio、xmind,精通;英语四级,掌握;持有c1驾驶执照,精通;},{}
58c7cb3b85faf3e86cf7265405e2b7f2, 成熟稳重，遇事冷静，有较强的责任心和一定的抗压能力。 -                                    ,男,,本科, 江苏康辉有限公司-                                -                                                                                                            ,-                                    网络专员 ,2年工作经验,苏州,,,,,,,,,,{:},{},{},{},{}
1de01608e1181a513cbd49372681707a, java,python,scala,hadoop,spark -                                    ,男,,本科, 上海沙塔信息科技有限公司-                                -                                                                                                            ,-                                    java软件工程师 ,10年以上工作经验,上海,,,,,,,,,,{:},{},{},{},{}
d57abb48997f3abf206e4fd4834a8896, 4年互联网运营，2年市场品牌经验，较强策划、执行及抗压能力。 -                                    ,女,,本科, 苏宁云商集团股份有限公司-                                -                                                                                                            ,-                                    市场经理 ,7年工作经验,南京,,,,,,,,,,{:},{},{},{},{}
62b194d1ebad7e47e58fc9c9afbbe92f, 2年外审，5年企业内控经验，组建内控部门 -                                    ,,,本科, 聚美优品-                                -                                                                                                            ,-                                    内控经理 ,7年工作经验,北京,,,,,,,,,,{:},{},{},{},{}
ea500f833c1c2c9fd273163b5e028a42, 个人介绍 http://www.greendream.com.cn/aboutme.html -                                    ,男,32岁,本科, 苏州宽连十方有限公司-                                -                                                                                                            ,-                                    ui设计师或网页设计师 ,8年工作经验,苏州,,,,,,,,,,{:},{},{},{},{}
43f6081882e68c6b48138549c9affbb6, 学习能力强，善于把知识转变成生产力，能够为公司创造价值。 -                                    ,女,26岁,硕士, 春秋航空-                                -                                                                                                            ,-                                    算法工程师 ,2年工作经验,上海,-为什么适合数据挖掘工作：-▪有扎实的数学基础，对数字敏感度高；热爱数学，有把数学理论运用到实践中的热情与能力-▪学习能力强，能够并且愿意实时更新知识-▪极强的责任心，做事认真负责-▪思路清晰，逻辑严谨，能够快速理解问题的含义与本质，并根据给出问题提供有效可行的解决方案，同时，擅长用对方能够理解的语言清晰表述方案与结果-▪相比应届生：过去的两年中，体验过电商、众创空间、CRM等各行的工作，尤其在众创空间接触到AI、智能投资平台、慢病管理平台等各类创业公司，对商业逻辑有更加丰富和深刻的认识，行业的知识对于建立模型、数据挖掘和数据分析有莫大的帮助，加之因为数学基础扎实对于模型有更加清晰的理解，因此可以更好的把适合的模型应用到相应的数据挖掘工作中去-▪相比同工龄人：虽然从工作内容看，此前的工作经验和数据挖掘、数据分析的相关性相对较低，但是这些经过自身努力、更长的每天工作时间可以弥补。虽然已经有两次离职，并且每次都进入不同的行业，但是每一次离职老板都有多次的挽留，并且在公司没有差评——我是一个可以胜任所在岗位工作的人，也是一个可以能够从零开始把事情做到专业人士认可的人，何况做数据挖掘不是从零开始。我不是爱跳槽的人，是因为作为好奇心极强的人，希望在毕业后的两年尝试一些新鲜好玩的工作。经过两年的尝试，非常确定数据挖掘是我今后的职业方向，工作干劲和对工作的喜爱、珍惜程度较高---,数据挖掘工程师,全职,上海,12k,15k,----在校所获奖项：-2014.10研究生国家奖学金；2014.06第一届”中金所杯”全国高校大学生金融期货及衍生品知识竞赛三等奖；2014.03苏州大学优秀奖学金；2013届苏州大学优秀毕业生；2012年江苏省普通高校优秀学生干部；2011年美国大学生数学建模竞赛一等奖；2010年全国大学生数学竞赛(江苏赛区)二等奖；2009-2013学年苏州大学三好学生3次；2009-2013学年苏州大学综合一等奖学金（年级前3%）2次----,自学经历,-2017.03至今：-(1)学习Python，熟悉并掌握numpy、pandas、scipy、sklearn等库的用法及相关的算法模型，凭借扎实的数学基础及在校期间曾多次参加数学建模大赛并获奖的经验，已可以独立完成亿级数据的分析工作-(2)学习SQL（SQLSever），能够熟练提取和分析数据-(3)巩固R语言，系统学习了ggplot2、回归、分类和聚类等算法的用法--,{ 工作经历 :杭州有赞科技有限公司,2014.11 , 2015.03,综合实习生,-了解并熟悉公司产品和业务-对入驻店铺进行审核，优化入驻审核的流程；-独立制定审核的各项指标与流程，离职后公司仍继续使用-定期进行数据分析，优化店铺激活项目安排方案-搜集用户需求及反馈，给出产品经理优化建议-配合财务部门处理银行结汇事务---;创殿（上海）众创空间管理有限公司,2015.08 , 2016.08,社区经理,-营造积极融洽的社区环境-高效解决空间的突发情况和客户遇到的各种问题，客户满意度极高-保持高出租率（空间运营四个月以后不曾低于80%），发掘新客户的同时维系好老客户-根据市场竞争情况以及空间的出租率，制定合理的销售计划并实施-保证空间每日正常运营，梳理并且不断完善运营流程-根据客户需求以及现有资源开拓新产品及服务，增加空间收入-作为社区核心成员，招聘合适的新人并进行培训-激发并增进团队的工作热情和团队精神---;再惠（上海）网络科技有限公司,2016.09 , 2017.03,市场专员,-市场调研与CRM数据分析（使用R语言和Excel）-梳理公司产品逻辑与服务流程，书写/设计公司对外宣传资料-跨部门沟通产品相关事宜-负责项目的广告投放、广告投放效果数据分析及投放优化---;春秋航空,2017.06 , 至今,算法工程师,-爬虫算法-收益预测算法--;},{苏州大学,本科 , 数学与应用数学,2013年毕业;苏州大学,硕士 , 金融工程,2015年毕业;},{京东JData算法大赛,队长：建模&代码实现,2017.03 , 2017.05,-比赛题目:高潜用户购买意向预测，通过已有的数据（数据包括：用户数据、商品数据、评价数据、行为数据，约2G）预测之后5天的购买用户及对应的商品-模型构建:将用户的购买意向简化成用户的商品效用值、序列效用值、评价效用值的线性函数来度量，分析发现每天的购买商品的人数有一定规律，根据预测的购买人数值N，取购买意向值的topN即可得到预测的购买用户及其最有可能购买的商品-优化空间:预测购买人数使用的时间粒度细化；考虑节日促销因素；序列效用计算方式调整等等-使用语言:Python和R    -使用算法：kNN聚类、奇异值分解、ARIMA、线性回归-取得结果:预测的准确率高于使用协同过滤算法的预测准确率---;},{SQL,熟悉;Python,掌握;R,精通;},{}
ecd357016575b6231ec24ee049e7f073, 熟练使用软件进行数据分析python了解机器学习算法 -                                    ,男,24岁,硕士, 苏州大学-                                -                                                                                                            ,-                                    应用统计 ,应届毕业生,苏州,-工作稳重踏实，有责任心。-学习认真，学习能力强。---,数据分析、数据挖掘,实习,苏州,2k,5k,----熟练使用spss等数据分析软件，协助导师做过数据分析项目，可以建立模型，有一定的实战经验。-有python编程基础，较强的学习能力。-熟悉SQL需要，有一定的数据库基础。-对机器学习算法有一定的基础（决策树、k-means、神经网络）---,,,{ 实习经历  :博世汽车部件(苏州)有限公司,2015.08 , 2016.03,IT,;},{苏州大学,本科 , 数学与应用数学,2016年毕业;苏州大学,硕士 , 应用统计,2018年毕业（预计）;},{},{英语,精通;},{}
0688e3afc29e1d4cdeb089fa6a008ba4, 招聘与HR专员经验，五人团队指导者，注重学习与成长，忠诚负责 -                                    ,,,硕士, 宠儿宠物（中国）-                            -                                                                            ,-                                主管/经理助理 ,3年工作经验,上海,,,,,,,,,,{:},{},{},{},{}
27ae65b1562289a22c0de3fcfb00134f, 丰富自动化测试经验，有库，框架开发的经历 -                                    ,男,,本科, 文思海辉-                                -                                                                                                            ,-                                    自动化测试开发 ,8年工作经验,上海,,自动化测试开发,全职,上海,15k,25k,,,,{ 工作经历 :明基电通,2004.04 , 2008.07,产品工程师,- 承接新机种明基西门子手机S700以及S88从Transfer阶段EPR，PPR至mP阶段的所有事宜，包括：1、EPR前期对料情况，产线测试治具，测试程式的验证。2、分析EPR，PPR所有不良的PCB和手机并给出详细的报告，重点check重测Issue。3、每次EPR和PPR前后召开PreviewMeeting和ReviewMeeting以及TeamMemberReview所有的Issue(包括ProductH/W,S/W,Process)并讨论Action以及相应的负责人。4、追踪并督促相关部门（RD，SMT，生产部，IQC）对所有Action实施进度和效果确认。5、对于某些工程Issue,做相关实验来验证并收集有用数据提供RD或相关人员做参考。6、机种进入量产阶段后对产线TopIssue的分析，带领TeamMember共同提升产品良率。7、Monthly提交一份制程改善的专案并落实执行。8、对客户反馈的不良手机作分析和处理。--;合胜科技,2008.07 , 2011.07,测试工程师,-项目:上网本平台兼容性，稳定性，可靠性测试。-测试环境:WindowsXP,KVM-所用语言：python,bat-工作描述:1、前期脚本的测试开发维护，建立一套完整的测试流程和标准。2、搭建KVM远程测试系统环境，能够远程实现系统安装，脚本执行，结果分析，邮件通知等测试操作。3、根据系统模块的升级，环境的改变，测试的要求，改善相应的脚本。4、分析处理测试过程各种系统宕机，蓝屏，黑屏等issues。5、编写和分析处理log脚本，并以HTML或EXCEL报告输出- --;文思海辉,2011.07 , 至今,自动化测试开发,-2011/07—2013/11-项目1：平板测试用例的自动化测试开发-测试环境：Ubuntuhost,Android3.1,4.0测试平台,Phidget控制开关机-所用语言：python,shell-工作描述:-1、个人独立搭建自动化测试平台，并且实现以socketudp和串口两种通信方式的控制模块-2、定义和设计功能测试用例，利用MonkeyrunnerAPI开发测试用例自动化模块（camera，BT,WIFI等）。-3、自动化执行测试用例，测试结果分析，报告输出。-4、测试bug处理和重新测试，bug处理类似于bugzilla处理流程。-2013/11—2015/7-项目2：平板测试用例以及框架自动化测试开发-测试环境:：Windowshost,Windows8,8.1测试平台-所用语言：python,C#-工作描述:-1、参与url后台处理函数以及相应的bottle,plugins插件的开发维护，个人实现了logging，schedule,email等插件。-2、开发简易接口测试框架来实现webapi接口的ut，st。-3、编写测试案列，搭建和部署测试环境，执行测试案列。-4、处理并解决回归测试，ut，st得出issue，issue处理类似于Jira处理流程。-2015/7—至今-项目3：服务器平台spark项目的commonlib（测试用例底层库）以及测试案例的自动化测试开发-测试环境：Windowsserverhost,Windowsserver2012,2016，Redhat，Suse测试平台-所用语言：python,Shell,autoit-工作描述:-1、设计commonlib的分层架构，定义模块的api，输入值以及相应的返回值。-2、根据定义的api编写等价类测试，边界值测试，利用mock编写ut，st并对ut，st做代码覆盖率测试。-3、开发模块接口测试框架整合ut，st—模拟teamcity功能。-4、根据ut，st的结果进行各层的库开发，个人实现底层sockettcp和串口数据通信以及client端agent引擎等。-5、利用commonlib进行测试案例开发，并部署执行。--;},{南京信息工程大学,大专 , 电子信息工程,2003年毕业;苏州大学,本科 , 电子信息科学与技术,2010年毕业;},{},{},{}
6c450bfbfeacbacf87677748a6c37a91, IT background -                                    ,男,,本科,,,10年以上工作经验,上海,,,,,,,,,,{:},{},{},{},{}
a3e69eddfdc1a60f8ca14d00f98a28b6, 2年产品经营，负责过多个项目的需求分析调研以及产品的设计。 -                                    ,女,,本科, 江苏天天一百网络科技有限公司-                                -                                                                                                            ,-                                    产品助理、产品经理 ,2年工作经验,苏州,-热爱移动互联网行业，对于互联网和移动互联网市场有着自己独特的理解，对用户的心理特点有比较准确的把握；-思维敏捷、学习能力强、应变能力强，对于复杂问题的系统化解决有着较强的判断能力；-优秀的沟通能力和协调能力，执行能力强，具备较强的团队合作精神；--,产品助理,全职,苏州,5k,10k,,,,{ 工作经历 :苏州格尔斯计算机信息技术有限公司,2014.04 , 2015.05,互联网产品专员/助理,-1、与客户沟通，调研产品需求；2、与运营和技术团队配合，协助和执行平台和产品的策划、设计和研发；3、分析平台和公司发展需要，结合用户需求提出产品优化及创新需求，持续对产品实施优化和升级，监控产品规划、设计、开发、测试和发布的全过程；4、撰写和维护产品需求、功能定义、用户界面、交互设计等工作和产品文档；5、协助研发公司数据运营系统，持续针对数据进行管理、监控和分析，并能提升平台数据决策流程及工作流程监控。专业技能--;江苏天天一百网络科技有限公司,2015.06 , 至今,产品助理、产品经理,-1.结合服务业务，负责该领域的移动APP以及网站产品规划、设计和项目执行，并负责产品的生命周期管理；-2.分析项目、用户需求，分析竞争对手动态和市场动态，规划产品路线图，提出产品需求或改进意见；-3. 负责对国内外相关产品、相关体系进行研究，提出新产品建设思路和方向，组织立项，发展新产品；-4. 负责新产品/功能的概念设计和原型展示，协调市场、开发、运营、管理等团队确立产品方案；-5. 协调技术开发人员，跟踪产品开发进度，完成产品的开发、测试、版本管理，评审发布，产品上线等相关工作；---;},{苏州市职业大学,大专 , 计算机信息管理,2013年毕业;苏州大学,本科 , 计算机信息管理,2014年毕业;},{苏州运管处智能交通管理平台,需求分析,2014.04 , 2015.05,-交通管理子系统：实现对信号控制、视屏监控、电子警察、卡扣监控、交通诱导、交通流检测等子系统的集成和控制；-违章处理系统：系统可以对电子警察、卡口、视频监控以及移动电子警察抓拍的违法信息进行统一的管理和处罚。--;智慧校园管理平台,需求分析,2014.08 , 2015.05,-智慧校园是研发的一套面向教育行业的数字化校园软件，集学校网站、协同办公、即时通讯、网络空间、移动办公于一体，并提供便捷易用的“家长通”平台满足老师、学生、家长的日常交流。--;点菜100云平台,产品助理,2015.06 , 至今,-点菜100餐饮管理O2O平台从线上到线下系统解决餐店经营痛点并提供顾客更好用餐体验的O2O产品。-线下系统：点菜系统、收银系统、预定系统、会员系统、报表系统、库管系统等。-线上系统：点餐网，手机APP。-线上线下有机结合，使资源整合，数据共享。--;},{ppt,精通;visio,精通;Mindjet MindManager,精通;Axure,精通;},{}
a769713b9fd082b42f7faa2eb241ff2b, 7年互联网经验，移动12580App核心研发成员，技术管理 -                                    ,男,,本科, 神州金山物联网江苏有限公司-                                -                                                                                                            ,-                                    android高级工程师 ,6年工作经验,苏州,,,,,,,,,,{:},{},{},{},{}
2dc24387861acae58c37a2f5ccdd0cd4, 2年内容编辑工作经验，有独立运营思路 -                                    ,女,23岁,本科,,,2年工作经验,苏州,-本人有两年半内容编辑和内容运营经验，处于新媒体运营初级阶段。能独立运营微信，有一定的运营思路，文字功底优秀，希望后期可以成为独立高级的内容运营或者资深文案。本人性格温和，喜欢学习新知识，能快速融入团体。--,新媒体内容编辑,全职,苏州,5k,10k,----希望有五险一金，法定节假日都可以休息~---,,,{ 工作经历 :同程网络科技股份有限公司,2015.12 , 2017.02,内容运营助理,-在同程网络科技股份有限公司工作一年半，任职内容编辑、初级内容运营。-主要工作内容：-1、负责目的地攻略。能在短暂时间内快速了解当季热门城市，针对用户需求和竞品分析，整合城市热门景点、特色美食编写不同特色的目的地旅游攻略。善于编写美食类和景点类攻略，所写的旅游攻略多次上客户端及pc端热门。-2、负责PC广告位对接。任职期间与对接同事商量广告位适合的广告类型，能合理安排上下线时间，解决排期问题，与同事沟通融洽。-3、专项运营。能快速明白运营目的，按照上级要求把专项工作拆分为阶段性的工作，按计划和步骤进行完成，在一星期内将规定模块的pv提升至108.5％，uv提升至102.2％。-4、微信群运营。担任10个微信群群主，耐心回答用户问题，深层次了解用户群体特点和用户需要。-5、有个人运营的公众号，熟悉微信公众号运营步骤和内容。--;原色体育,2017.05 , 至今,新媒体运营,-主要负责运营公司自己的2个公众号和与外部合作的1个公众号，负责摸清3个公众号的用户画像，为公众号涨粉，增加阅读量，树立公司品牌形象。-成绩：-1、入职以来迅速掌握公众号粉丝群体，根据用户属性制定运营方向。-2、与活动策划合作完成的活动为公司公众号涨粉显著-3、帮助策划总监策划定向赛活动，独立拟定活动内容--;},{苏州大学应用技术学院,本科 , 旅游管理,2016年毕业;},{},{英语四级，计算机一级,掌握;},{}
6f9e08f7be224acf63d90c0714ce638b, 性格活泼开朗，做事有责任心。属于活泼加力量型的性格。 -                                    ,女,,本科,,,应届毕业生,烟台,,,,,,,,,,{:},{},{},{},{}
11e03629e6e640a693f0d4eaf7870d5d, 无 -                                    ,男,29岁,本科, 途牛旅游网-                                -                                                                                                            ,-                                    软件开发工程师 ,6年工作经验,南京,-毕业后一直从事网站开发的工作，有着丰厚的电子商务网站开发的经验。-个人技术：-一.开发框架：-1.yii，2012年开始使用，精通(应用过的扩展Yiistrap,Yiibooster,Yii-auth,Yii-user,Mailer,Translate,Comments,Kindeditor,Nested-set-behavior,PhpThumb等)-2.Bootstrap，2013年开始使用，熟练-3.js，熟练个人偏向喜欢node的编程风格（2013年开始使用easyui，修复原有bug,扩展extjs中的功能到easyui中。现在使用Bootstrap和其他功能相对独立的js框架做前后端分离的开发）-二.优化-1.前端页面性能优化：熟练-2.PHP后台程序优化：熟练（依靠Xhprof、yiidebug分析）-三.日常开发是windows下进行，对于linux目前只会进行网站环境的搭建等常用操作---,php+js开发工程师,全职,南京,15k,25k,,,,{ 工作经历 :玩多科技,2011.02 , 2012.06,软件工程师,;途牛旅游网,2012.06 , 至今,软件开发工程师,;},{苏州大学,本科 , 信息管理和信息系统,2011年毕业;},{BOSS系统,php开发工程师,2012.06 , 2012.11,-在这个项目，我主要是担当维护工作，在12年8月的时候重构了跟团的产品页--;NGBOSS系统,PHP+JS开发工程师,2012.11 , 2013.07,-一套针对于自助游的旅游业务系统。-我的工作--;B2C系统（类似天猫）,js前端工程师,2013.12 , 2014.03,-以数据及时，用户体验最优为宗旨。-采用前后端分离技术，后台对大数据进行实时处理；前台js采用模块化加载。--;对接微信公众平台,开发工程师,2014.04 , 2014.04,-业务系统与微信公众平台对接，通过微信对系统进行操作--;},{},{http://tangjun.duapp.com/,;}
a5883ad2c5f03c14bdaed16c5bd3c3fc, 曾获得全国信息学奥林匹克竞赛江苏赛区一等奖，学习能力强。 -                                    ,男,25岁,本科, 途牛旅游网-                            -                                                                            ,-                                电商产品经理;网站运营 ,3年工作经验,南京,,,,,,,,,,{:},{},{},{},{}
e82b6019bc8c8572c2ddedbf40dba2f6, 喜爱思考,喜爱编程. -                                    ,男,,本科, 苏州大学-                                                                 -                                                                                                            ,-                                    计算机科学与技术 ,1年工作经验,南京,,软件开发工程师,全职,南京,5k,10k,----可以先实习---,,,{:},{苏州大学,本科 , 计算机科学与技术,2015年毕业;},{},{C# / Java,了解;Visual Studio,掌握;Sql Server / Oracle,熟悉;Linux,掌握;C/C++,掌握;},{}
cc5b22cfb9d82f0eb25f39ce23a201a7, 这个程序员有点意思 -                                    ,男,28岁,本科, 杭州智诚惠通科技有限公司-                            -                                                                            ,-                                c++工程师 ,3年工作经验,杭州,,,,,,,,,,{:},{},{},{},{}
c2dfe40d2eb8064750b189ccd4bd9589, 互联网行业招聘 -                                    ,女,,本科, 上海 飞田通信股份有限公司-                                -                                                                                                            ,-                                    招聘专员 ,3年工作经验,上海,,,,,,,,,,{:},{},{},{},{}
3170359d2823e6acebe8d85d7eadff82, 只有你想不到的，没有程序做不到的。编程其实很简单 -                                    ,男,,本科, 第九城市-                                -                                                                                                            ,-                                    Java技术经理 ,6年工作经验,北京,,,,,,,,,,{:},{},{},{},{}
3d5c4b3c4d5f65cc105e1e44649a653e, 有两年的招聘工作经验 -                                    ,男,,本科, 丰益国际-                                -                                                                                                            ,-                                    招聘专员 ,4年工作经验,上海,,,,,,,,,,{:},{},{},{},{}
400b42b605f58f33176ee3df28ecca3f, 其实我是一名程序员，憨厚但富有激情的！ -                                    ,男,30岁,本科, 上海普资华企股份有限公司-                            -                                                                            ,-                                前端开发工程师 ,4年工作经验,上海,,,,,,,,,,{:},{},{},{},{}
c9889b243f8354b2aeb3ada46231c3e3, 有着大型企业运营经验的产品经理 -                                    ,男,,本科, 你我贷-                                -                                                                                                            ,-                                    产品经理 ,6年工作经验,上海,,,,,,,,,,{:},{},{},{},{}
64242a762c6d069fb82ebef60934870d, 苏州大学毕业，从事互联网电商行业，热爱生活，双子座，活泼 -                                    ,男,25岁,本科,,,2年工作经验,北京,-苏州大学本科毕业，4年的学生会主席经历，开朗乐观，热爱旅游行业，熟悉旅行社业务，有责任心，有线上以及线下销售经验，在北京区域总部外呼中心带过25人左右的外呼团队，随后在线下管理10人的团队，首次在会销成交20人的埃及线路，具有良好的心态和客户服务意识，有团队协作精神。-去哪儿网担任华北和华南店铺的运营主管，负责采购和维护，以及日常咨询，首月突破40万，商家中稳定排名前三。--,运营类,全职,北京,5k,10k,-------,,,{ 工作经历 :同程旅游,2015.09 , 2017.02,店长,-1、管理门店的日常运营，监督门店日常操作流程是否规范；-2、完善门店接待流程，提升前台操作的工作效率；提升门店的服务水准；-3、前台接待人员的招聘和培训；-4、协调分支机构与总部的关系，保持良好的沟通。-5、负责市场开发、客户维护和销售管理等工作；-6、汇总与协调客户需求计划，以及制定行程计划；-7、协助公司制定销售策略、销售计划，以及量化销售目标；-8、保持良好的心态和规范的行为，提升企业及其产品的美誉度和客户满意度。--;去哪儿网（Qunar.Com）,2017.02 , 至今,产品运营经理,-1. 去哪儿网店铺商品上下架等平台日常维护与更新，优化店铺及商品排名-2. 处理店铺订单的售前，售中，售后等问题，同时独立处理每一笔订单，处理客户纠纷，退货退款等问题-3. 制定和执行对海外旅游类产品的推广计划-4.店铺商品编辑，优化完善商品信息，提升产品转化率-5.负责收集市场和行业信息，产品分析，协助推动产品的优化迭代-6.平台日常数据分析与统计--;},{苏州大学,本科 , 材料科学,2015年毕业;},{区域负责人汇报评审,向北京区域负责人直接汇报工作,2015.12 , 2017.02,-直接向北京区域负责人汇报门店成果：每日，每周，每月分别从微信好友基础数据监控、微信特价群管理、门店日控生命线监督建立、周周活动监控四个主要方面去汇报。--;},{计算机良好，英语良好,掌握;},{}
b498ed86e51f58f52ad01b188e18a778, 英语CET-6，熟练使用office文件，熟练vegas剪辑文件，喜欢摄影 -                                    ,女,,本科, 北京三旗企业管理有限公司-                                -                                                                                                            ,-                                    行政专员 ,1年工作经验,北京,,,,,,,,,,{:},{},{},{},{}
12edbaf87fd5fc4bc80a9a73080c0c5b, 处女座男生 完美主义 在校学生 -                                    ,男,,本科,,,应届毕业生,苏州,,,,,,,,,,{:},{},{},{},{}
842a53e56995d714dcc0a4eec9a34e51, 追求更好的自我实现 -                                    ,,,本科, 华为技术有限公司-                                -                                                                                                            ,-                                    软件维护工程师 ,4年工作经验,苏州,,,,,,,,,,{:},{},{},{},{}
11608b12fc19bcfca8bb74038f05b8bc, 2年产品开发经验+1年网络编辑经验，态度认真，愿意扎根发展。 -                                    ,女,28岁,大专, 新浪-                            -                                                                            ,-                                网络编辑 ,4年工作经验,苏州,,,,,,,,,,{:},{},{},{},{}
